p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.084605346532479e-7,0.8163583095494731,0.25,0.009,0.005639583955065331,BM & Prog.,CCDC113
3.147120598273433e-7,0.853570044715984,0.25,0.009,0.005753880589823317,BM & Prog.,SETD9
3.210858143858234e-7,0.8149029511244261,0.25,0.009,0.005870411944416009,BM & Prog.,SNCAIP
3.2431925069623717e-7,0.8203190468852415,0.25,0.009,0.005929528860479304,BM & Prog.,LILRA1
3.243192562718971e-7,0.806944466395696,0.25,0.009,0.005929528962419094,BM & Prog.,TBC1D30
3.275841116784431e-7,0.7958648950715179,0.25,0.009,0.005989220313816976,BM & Prog.,LMO3
3.3088069660313864e-7,0.8296358899419414,0.25,0.009,0.006049491775995184,BM & Prog.,SCN3A
3.356640456764725e-7,1.7478086364616319,0.75,0.076,0.006136945747102947,BM & Prog.,EMX2OS
3.3876244785654855e-7,1.2052761145193196,0.5,0.033,0.006193593834161277,BM & Prog.,LINC01550
3.398405599294554e-7,2.0464500846418687,0.5,0.036,0.0062133049571902335,BM & Prog.,ANKRD16
3.705685215209613e-7,1.5899436939540734,0.5,0.034,0.006775104278967736,BM & Prog.,LOC400655
3.766593275739011e-7,1.954500920041504,0.75,0.077,0.006886462486033634,BM & Prog.,GIMAP8
3.796702599169533e-7,1.9596347473132174,0.75,0.076,0.006941511362061657,BM & Prog.,TECRL
3.866675320561012e-7,1.7470226749516955,0.25,0.009,0.007069442488581699,BM & Prog.,TXLNB
3.897045589704599e-7,1.2174678411482711,0.5,0.033,0.007124968451656918,BM & Prog.,ZNF589
3.9557108028616393e-7,1.2072631428199447,0.5,0.033,0.007232226060871935,BM & Prog.,NQO1
4.020596645539163e-7,1.3918993950093848,0.25,0.009,0.0073508568470392515,BM & Prog.,LEMD1-AS1
4.0351939186988327e-7,0.8360507107400907,0.25,0.009,0.007377545041557076,BM & Prog.,WFDC1
4.068318257428876e-7,2.024417314798154,0.5,0.036,0.007438106270057214,BM & Prog.,HTR2A
4.1154074511892093e-7,0.847705027443067,0.25,0.009,0.007524199443009231,BM & Prog.,BUB1
4.15608919552946e-7,0.8481804308739844,0.25,0.009,0.007598577876186512,BM & Prog.,OR7E37P
4.1971586014664773e-7,0.8377296065492492,0.25,0.009,0.00767366507106116,BM & Prog.,HAR1A
4.1971586014664773e-7,0.8020340096821804,0.25,0.009,0.00767366507106116,BM & Prog.,TM4SF20
4.2804753935610577e-7,0.7947387139938206,0.25,0.009,0.007825993162047682,BM & Prog.,GLIS3-AS1
4.312158515687714e-7,1.8684265220430616,0.75,0.074,0.007883919414231848,BM & Prog.,PABPC1P2
4.3227299090333426e-7,0.8416886719849086,0.25,0.009,0.00790324709268566,BM & Prog.,FAM172BP
4.365386688721454e-7,0.8348841542200556,0.25,0.009,0.007981236482989434,BM & Prog.,GRIA4
