p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.1904084212337213e-8,-0.30942647122957867,0.454,0.538,2.1398781780097373e-4,Endocardial Cell,Ppp2ca
1.2053900012718758e-8,-0.26179707014847964,0.155,0.229,2.166809066286324e-4,Endocardial Cell,Zcchc9
1.2197133405696526e-8,-0.25445223687047575,0.121,0.191,2.1925567010080076e-4,Endocardial Cell,Nab2
1.2419408971967234e-8,-13.76352785314995,0.208,0.282,2.23251295680083e-4,Endocardial Cell,2200002D01Rik
1.2752623786932655e-8,0.4549923961090945,0.223,0.159,2.292411651939014e-4,Endocardial Cell,Gm8186
1.2819418996366449e-8,-0.2601456932720205,0.121,0.192,2.304418758786833e-4,Endocardial Cell,Borcs8
1.3160342576690704e-8,0.3696876795177264,0.271,0.202,2.365703181585921e-4,Endocardial Cell,Ddx54
1.347016641894732e-8,-0.5875255996094984,0.23,0.307,2.4213971154699704e-4,Endocardial Cell,Ctsf
1.3810589641565841e-8,-43.943702993294224,0.992,0.986,2.4825915939678757e-4,Endocardial Cell,Rpl32
1.388568806942641e-8,-269.2661068530453,0.809,0.843,2.4960912873600913e-4,Endocardial Cell,Gas6
1.3993448346255595e-8,-0.2613183396698988,0.212,0.293,2.515462274722906e-4,Endocardial Cell,Srm
1.4065724974500297e-8,-0.8606359265695893,0.325,0.41,2.5284547214161733e-4,Endocardial Cell,Snap23
1.4334341194915426e-8,-14.255915915122669,0.245,0.177,2.576741173197997e-4,Endocardial Cell,Lipa
1.4780423014208754e-8,-6.817792794880702,0.048,0.1,2.6569288410341655e-4,Endocardial Cell,Rab20
1.4903824878111753e-8,-0.2613915587434136,0.142,0.214,2.6791115600893685e-4,Endocardial Cell,Pias1
1.503998992944248e-8,-0.277442075930407,0.063,0.121,2.70358858971658e-4,Endocardial Cell,Pmf1
1.561709017839446e-8,-0.3004430521959698,0.31,0.392,2.807328130468188e-4,Endocardial Cell,Mrpl4
1.5967895991872674e-8,-0.7948941445279527,0.111,0.175,2.870388983499032e-4,Endocardial Cell,Slc16a2
1.7136454706699666e-8,-7.144907372002859,0.442,0.514,3.080449098076332e-4,Endocardial Cell,Erp29
1.753974407494903e-8,-0.45715332307474,0.339,0.42,3.152944394912838e-4,Endocardial Cell,Nars
1.814236981312158e-8,-1.561574744182379,0.154,0.226,3.261272397606735e-4,Endocardial Cell,Fech
1.8602672353360354e-8,0.31692019239409874,0.224,0.16,3.344016382240057e-4,Endocardial Cell,Zc3hav1
1.8711946933448633e-8,-0.38738974113372016,0.287,0.366,3.3636595807567265e-4,Endocardial Cell,Pin4
1.9432324869472407e-8,-0.28247026556035953,0.156,0.23,3.4931547185363597e-4,Endocardial Cell,Ncbp2
1.964407568604552e-8,-0.33263382962653826,0.127,0.197,3.5312190453235426e-4,Endocardial Cell,Plekho2
1.975390104719706e-8,-32.709785209540776,0.823,0.751,3.5509612522441434e-4,Endocardial Cell,Arpc3
2.1187137094317162e-8,-1.9167914327992976,0.551,0.636,3.808599764074453e-4,Endocardial Cell,Klf13
2.1306613758450982e-8,-0.31798720750512366,0.249,0.331,3.8300768892191484e-4,Endocardial Cell,Nsmce1
2.140571449342483e-8,-1.6696299430809531,0.102,0.167,3.8478912373380474e-4,Endocardial Cell,Pgd
2.158433855254113e-8,-1.6795844155169575,0.624,0.676,3.8800006982047937e-4,Endocardial Cell,Rap1a
2.164833906167347e-8,-1.1034831017828868,0.582,0.642,3.8915054297264227e-4,Endocardial Cell,Psmb4
2.198902819037199e-8,-0.37727543811316344,0.226,0.303,3.952747707501269e-4,Endocardial Cell,Mrps34
2.2480281608089208e-8,0.3886431768559738,0.184,0.126,4.0410554218701163e-4,Endocardial Cell,Strbp
2.2563259809040745e-8,-8.41708115015625,0.954,0.955,4.055971583273164e-4,Endocardial Cell,Rpl30
2.2864116248901508e-8,-1.2186162734072508,0.447,0.529,4.110053536902535e-4,Endocardial Cell,Smim10l1
2.3291225423669835e-8,-0.39752785301888727,0.238,0.316,4.18683068215889e-4,Endocardial Cell,2210016L21Rik
2.3782832883871447e-8,-1.9112521660833117,0.702,0.745,4.2752020392047314e-4,Endocardial Cell,Nop10
2.3835856615305935e-8,-0.4956114073013762,0.318,0.398,4.284733585167395e-4,Endocardial Cell,Ctdsp2
2.3935087279610364e-8,-0.889558333743905,0.206,0.281,4.302571289382759e-4,Endocardial Cell,Fh1
2.4313556767918706e-8,-0.333181155639499,0.2,0.275,4.3706049646010666e-4,Endocardial Cell,Tacc2
2.5979871148073102e-8,-16.108348654959944,0.075,0.131,4.670141637577621e-4,Endocardial Cell,Tlr2
2.6987653889658344e-8,-0.4536793494165483,0.246,0.321,4.8513006632049837e-4,Endocardial Cell,Cuedc1
2.711442024283421e-8,-0.6161711474174042,0.286,0.364,4.8740881828518776e-4,Endocardial Cell,Acot9
2.7695280215736778e-8,0.3130028725741929,0.339,0.266,4.978503571580843e-4,Endocardial Cell,Qk
2.8099760004602274e-8,0.3686230989265702,0.216,0.155,5.051212858427304e-4,Endocardial Cell,Sav1
2.9034764265655495e-8,-3.343060343768765,0.708,0.758,5.219289224394232e-4,Endocardial Cell,Ncl
3.002337956231991e-8,-2.2375999547037337,0.448,0.53,5.397002710122627e-4,Endocardial Cell,1810058I24Rik
3.1165444630318506e-8,0.261927238962368,0.302,0.228,5.602300326746054e-4,Endocardial Cell,Cdipt
3.192953592193959e-8,-0.26010110730738295,0.16,0.233,5.73965337732786e-4,Endocardial Cell,Slain2
3.266043017606523e-8,-0.48169016468281745,0.108,0.175,5.871038928449485e-4,Endocardial Cell,Reck
3.283764924056321e-8,-39.92423107027449,0.992,0.988,5.902895827483642e-4,Endocardial Cell,Rps9
3.287686903370232e-8,-7.947852468493804,0.523,0.602,5.909945977498329e-4,Endocardial Cell,Ccnl1
3.3066411958688687e-8,-0.30154427898734504,0.256,0.337,5.944018213693878e-4,Endocardial Cell,Ict1
