"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ANK2.1",0.00562349738643776,0.324158750911615,0.25,0.044,1,"Osteoblasts","ANK2"
"EIF4A2.8",0.00565191423123103,0.667486134164847,1,0.796,1,"Osteoblasts","EIF4A2"
"MAPRE3",0.00569154591990533,1.16759590023115,0.25,0.049,1,"Osteoblasts","MAPRE3"
"TBC1D24",0.0057085486036932,0.457314341950185,0.125,0.013,1,"Osteoblasts","TBC1D24"
"MSC.5",0.00579392802292148,0.642608396949849,0.375,0.092,1,"Osteoblasts","MSC"
"FAAH",0.0057968024214389,0.452454252687498,0.125,0.013,1,"Osteoblasts","FAAH"
"MOSPD2",0.00584521461762449,0.64199925168023,0.25,0.048,1,"Osteoblasts","MOSPD2"
"NKD1",0.00586409476501209,0.298470913998733,0.125,0.013,1,"Osteoblasts","NKD1"
"ASB7",0.00589798235486401,0.297892590598849,0.125,0.013,1,"Osteoblasts","ASB7"
"CCDC102B.3",0.00589912028061207,1.13562231182028,0.25,0.048,1,"Osteoblasts","CCDC102B"
"WDFY4.1",0.00593204636720745,0.298685176778189,0.125,0.013,1,"Osteoblasts","WDFY4"
"FAM229B.7",0.00609051661362394,1.21089015880031,0.375,0.102,1,"Osteoblasts","FAM229B"
"ZBTB38.2",0.00614355801844703,0.89831786358958,0.5,0.159,1,"Osteoblasts","ZBTB38"
"ULK4",0.00614837001242014,0.410946663060411,0.125,0.013,1,"Osteoblasts","ULK4"
"COL4A2.9",0.00620535668375573,1.07760823650222,0.5,0.164,1,"Osteoblasts","COL4A2"
"ADAP1",0.00623054999582238,0.39713718631444,0.125,0.013,1,"Osteoblasts","ADAP1"
"ATG10",0.00624006382443783,0.68145351945821,0.25,0.049,1,"Osteoblasts","ATG10"
"PLD1",0.00628063385501144,0.296213348218856,0.125,0.013,1,"Osteoblasts","PLD1"
"ACOT2",0.0063159256867307,0.412189389939458,0.25,0.046,1,"Osteoblasts","ACOT2"
"FAM160B2",0.00631734462981009,0.491351292028878,0.25,0.046,1,"Osteoblasts","FAM160B2"
"TAF1B",0.00637534055492874,0.405169283413676,0.25,0.046,1,"Osteoblasts","TAF1B"
"RAPH1",0.00641892293308962,0.614197071552902,0.25,0.047,1,"Osteoblasts","RAPH1"
"CTU2",0.00644901793897239,0.415735148600726,0.25,0.046,1,"Osteoblasts","CTU2"
"SNHG23",0.00651543258160434,0.393810453328988,0.125,0.014,1,"Osteoblasts","SNHG23"
"FBXO32.9",0.00659384160450736,0.960534975571566,0.375,0.1,1,"Osteoblasts","FBXO32"
"SASH1.4",0.00659941193631868,0.661523563869726,0.375,0.097,1,"Osteoblasts","SASH1"
"PRIMPOL",0.0066160331373758,0.671909932916037,0.25,0.049,1,"Osteoblasts","PRIMPOL"
"SNHG25.1",0.00663860366554446,0.747451640060253,0.375,0.097,1,"Osteoblasts","SNHG25"
"MYL6.10",0.00674094288656966,0.892272530514034,1,0.932,1,"Osteoblasts","MYL6"
"ADAM19.1",0.00679132159655153,0.997689404568564,0.25,0.047,1,"Osteoblasts","ADAM19"
"GCNT4.1",0.00684805342679171,1.04564814576125,0.125,0.014,1,"Osteoblasts","GCNT4"
"PDGFD.9",0.00685541435202487,1.16975142467543,0.375,0.102,1,"Osteoblasts","PDGFD"
"HIST1H2AC",0.00686564091431969,0.863101022534035,0.25,0.048,1,"Osteoblasts","HIST1H2AC"
"MICALL2.2",0.00687304840171081,0.295204325299399,0.25,0.045,1,"Osteoblasts","MICALL2"
"BIRC2.2",0.00699177072683698,0.800633341613393,0.5,0.166,1,"Osteoblasts","BIRC2"
"ISOC2.1",0.00702465357781417,0.817667708132241,0.5,0.17,1,"Osteoblasts","ISOC2"
"ILF3",0.00709586045486268,0.812940827419661,0.625,0.223,1,"Osteoblasts","ILF3"
"HN1L",0.00717042766290763,0.627119969124526,0.25,0.048,1,"Osteoblasts","HN1L"
"COQ2.1",0.00720341370656495,0.416267441381002,0.25,0.047,1,"Osteoblasts","COQ2"
"ZCWPW2",0.00735851153572626,1.04738643242727,0.125,0.014,1,"Osteoblasts","ZCWPW2"
"ECEL1",0.00747803072418789,0.264186736402063,0.125,0.014,1,"Osteoblasts","ECEL1"
"FAM134B.2",0.00754733724173928,0.611193380383979,0.25,0.048,1,"Osteoblasts","FAM134B"
"COMMD1.1",0.00755799565214555,1.12889184326042,0.5,0.18,1,"Osteoblasts","COMMD1"
"POT1-AS1",0.00760165577436404,1.11503089090984,0.125,0.014,1,"Osteoblasts","POT1-AS1"
"AP001372.2",0.0076303695648233,0.456263201411423,0.125,0.014,1,"Osteoblasts","AP001372.2"
"MAFF.8",0.00771315837424376,0.989133767985655,0.5,0.159,1,"Osteoblasts","MAFF"
"ADCY9",0.00771366449160698,0.403795849067218,0.125,0.014,1,"Osteoblasts","ADCY9"
"NAT10",0.007744557129362,0.344325874122948,0.25,0.047,1,"Osteoblasts","NAT10"
"NR1D2",0.0078349311359565,0.582069328145633,0.375,0.095,1,"Osteoblasts","NR1D2"
"CDKN2D",0.00784956821504839,0.470287598514354,0.25,0.048,1,"Osteoblasts","CDKN2D"
"LDB3.1",0.00797596540983996,0.470751743771884,0.25,0.048,1,"Osteoblasts","LDB3"
"CFH.13",0.00799751796030814,1.10506591748256,0.875,0.399,1,"Osteoblasts","CFH"
"NAGA.5",0.0080215405460005,0.685990246934114,0.375,0.102,1,"Osteoblasts","NAGA"
"MXRA7.8",0.00802792612509487,1.01138083437377,0.375,0.109,1,"Osteoblasts","MXRA7"
"CD74.13",0.00802852483765219,-3.31800851936438,0.25,0.704,1,"Osteoblasts","CD74"
"RBFOX2.8",0.00804479308901812,0.660787416007178,0.375,0.1,1,"Osteoblasts","RBFOX2"
"TLN1.3",0.00804609010111875,0.994060055990735,0.625,0.259,1,"Osteoblasts","TLN1"
"SLC14A1.1",0.00807703276924382,0.890501472122696,0.25,0.05,1,"Osteoblasts","SLC14A1"
"LHFP.14",0.00807929650634717,0.652739640615128,0.875,0.38,1,"Osteoblasts","LHFP"
"NKIRAS2",0.00819521853427294,0.579681381747527,0.375,0.098,1,"Osteoblasts","NKIRAS2"
"TYRO3.2",0.00821256281619144,0.431293488968134,0.125,0.014,1,"Osteoblasts","TYRO3"
"FZD6.1",0.00834037225095087,0.783278091848193,0.25,0.052,1,"Osteoblasts","FZD6"
"MYH11.12",0.00837690682812463,0.638669169447069,0.625,0.208,1,"Osteoblasts","MYH11"
"FADS3.5",0.00845139640169845,1.07598632629003,0.5,0.179,1,"Osteoblasts","FADS3"
"MMP16",0.00860574014818564,0.4008103165638,0.125,0.015,1,"Osteoblasts","MMP16"
"LZTR1",0.00861891327851776,1.09852359202584,0.25,0.051,1,"Osteoblasts","LZTR1"
"NPHP3",0.00861929888083085,0.728561846301794,0.25,0.051,1,"Osteoblasts","NPHP3"
"MAP7D3.9",0.0087690878651049,0.736309769137307,0.5,0.167,1,"Osteoblasts","MAP7D3"
"MKL2.1",0.00883233220562976,0.720857715930082,0.25,0.052,1,"Osteoblasts","MKL2"
"CTA-293F17.1",0.00886571814203887,0.463806997446897,0.125,0.015,1,"Osteoblasts","CTA-293F17.1"
"LINC00924.2",0.00908308567583738,0.861051094860749,0.25,0.051,1,"Osteoblasts","LINC00924"
"LINC00882",0.00942804907866647,0.442762433516027,0.125,0.015,1,"Osteoblasts","LINC00882"
"TADA2B",0.00945274538136168,0.292879493493279,0.125,0.015,1,"Osteoblasts","TADA2B"
"NBPF11",0.00964275483781751,0.395145408974638,0.125,0.015,1,"Osteoblasts","NBPF11"
"RAMP1.10",0.00964725217835249,0.522082570370912,0.5,0.149,1,"Osteoblasts","RAMP1"
"PALLD.11",0.00964968021457105,0.933329604944725,0.625,0.255,1,"Osteoblasts","PALLD"
"ADNP",0.00966144014518473,0.968386097265576,0.375,0.102,1,"Osteoblasts","ADNP"
"IRF2BP2.3",0.00967621717459761,0.554597036818109,0.5,0.155,1,"Osteoblasts","IRF2BP2"
"SEPT11.2",0.00969591885930189,0.527119345298311,0.5,0.153,1,"Osteoblasts","SEPT11"
"MYL12B.4",0.00980115863364268,1.07329178660257,1,0.791,1,"Osteoblasts","MYL12B"
"RGS16.9",0.00997496579223124,1.83926782039807,0.5,0.169,1,"Osteoblasts","RGS16"
"CPA3.1",0,3.69104546614404,1,0.005,0,"CMP","CPA3"
"C1orf186.1",0,3.43808101102933,0.846,0.009,0,"CMP","C1orf186"
"SLC18A2.1",0,3.32799170204266,0.923,0.003,0,"CMP","SLC18A2"
"RGS13.1",0,3.32215424633844,0.808,0.008,0,"CMP","RGS13"
"MS4A2.1",0,3.28083780509176,0.885,0.003,0,"CMP","MS4A2"
"HDC.1",0,2.9393598316879,0.846,0.003,0,"CMP","HDC"
"KIT.1",0,2.09206725245019,0.731,0.004,0,"CMP","KIT"
"RP11-354E11.2.1",0,1.82581083540317,0.577,0.002,0,"CMP","RP11-354E11.2"
"CALB2.1",0,1.67166723944723,0.5,0.001,0,"CMP","CALB2"
"IL1RL1.1",0,1.62587398387428,0.462,0.002,0,"CMP","IL1RL1"
"TPSD1",0,0.989924751292882,0.308,0,0,"CMP","TPSD1"
"RP11-501J20.5",0,0.961166402376898,0.308,0,0,"CMP","RP11-501J20.5"
"TRIM63",0,0.640674175963007,0.231,0,0,"CMP","TRIM63"
"ADCYAP1",1.66136242800787e-302,2.22510005949762,0.462,0.003,3.39432957666288e-298,"CMP","ADCYAP1"
"GCSAML",1.74514169225005e-293,0.598429864252364,0.192,0,3.56549899143608e-289,"CMP","GCSAML"
"RAB44",1.84374968358128e-293,0.574867656234791,0.192,0,3.76696497852491e-289,"CMP","RAB44"
"SLC45A3.1",2.23158621392527e-254,1.5605509691044,0.538,0.005,4.55935379367072e-250,"CMP","SLC45A3"
"TPSAB1.1",3.05579176326925e-227,7.62944373030318,1,0.023,6.2432881515354e-223,"CMP","TPSAB1"
"HPGD.1",8.60818159631179e-218,2.76233184347951,0.846,0.016,1.75873758194246e-213,"CMP","HPGD"
"TLDC2",1.12490679285418e-185,0.374675048761105,0.115,0,2.29829706848037e-181,"CMP","TLDC2"
"KCNH2.1",6.59373352198576e-181,1.00574108098267,0.308,0.002,1.34716569587691e-176,"CMP","KCNH2"
"DHRS9.1",4.38329210416215e-174,1.50931571542746,0.538,0.008,8.9555040980137e-170,"CMP","DHRS9"
"TPSG1",9.82904123020792e-149,0.493855624399523,0.115,0,2.00817141374378e-144,"CMP","TPSG1"
"RAB27B",1.13501085014005e-147,0.805634758365343,0.231,0.001,2.31894066792114e-143,"CMP","RAB27B"
"MYB",7.9198645906998e-132,0.498627818686602,0.154,0.001,1.61810753452588e-127,"CMP","MYB"
"TPSB2.1",1.29514893069689e-127,8.32225673674551,1,0.044,2.64611878030683e-123,"CMP","TPSB2"
"AMHR2",6.30365924284478e-120,0.455805435199531,0.154,0.001,1.28790061990562e-115,"CMP","AMHR2"
"SIGLEC8",2.4791514133279e-114,0.566098370183684,0.192,0.001,5.06515425257023e-110,"CMP","SIGLEC8"
"HPGDS.4",1.45307442296072e-109,3.69439885018115,1,0.052,2.96877635355104e-105,"CMP","HPGDS"
"SVOPL",1.80894532792272e-106,0.644420963246116,0.115,0,3.69585619947892e-102,"CMP","SVOPL"
"FLJ21408",2.77910692212384e-101,1.22041662146762,0.462,0.01,5.67799335259122e-97,"CMP","FLJ21408"
"KRT19",1.82540975334364e-97,0.786287460855206,0.269,0.003,3.72949466705639e-93,"CMP","KRT19"
"FCER1A.3",1.12260922161722e-92,1.97259111398915,0.654,0.024,2.29360290068615e-88,"CMP","FCER1A"
"GATA2.2",1.6520547447434e-84,2.88207215012658,0.846,0.047,3.37531304898524e-80,"CMP","GATA2"
"CDK15",1.90256382842112e-82,0.854066058354167,0.192,0.002,3.88712815784718e-78,"CMP","CDK15"
"AC020571.3",6.52025101306365e-80,0.865329318859218,0.308,0.006,1.33215248447903e-75,"CMP","AC020571.3"
"ENPP3",3.07720010842615e-79,0.58712029530366,0.192,0.002,6.28702754152547e-75,"CMP","ENPP3"
"CTSG",7.38307749044372e-78,2.1631841543868,0.346,0.008,1.50843656207256e-73,"CMP","CTSG"
"VWA5A.1",6.04138854300745e-74,3.36190054507345,0.962,0.074,1.23431609322185e-69,"CMP","VWA5A"
"GRAP2.1",5.15284377564529e-71,1.43672221656844,0.423,0.013,1.05277751180209e-66,"CMP","GRAP2"
"CATSPER1.1",9.0668547821296e-71,1.21668459989049,0.462,0.016,1.8524491005369e-66,"CMP","CATSPER1"
"ZBTB32.1",3.04625218701158e-65,0.831883021612627,0.231,0.004,6.22379784328335e-61,"CMP","ZBTB32"
"RP11-557H15.4",4.75011867315655e-63,0.498914932610239,0.154,0.002,9.70496746112615e-59,"CMP","RP11-557H15.4"
"STXBP6.1",2.78774545404967e-52,1.17355084925352,0.423,0.018,5.69564273716889e-48,"CMP","STXBP6"
"LINC00694.1",3.50210583497266e-50,0.575035704385118,0.192,0.004,7.15515243143263e-46,"CMP","LINC00694"
"MLPH.1",5.22431168180008e-48,1.64100221915634,0.538,0.032,1.06737911970857e-43,"CMP","MLPH"
"STX3",1.31830366963993e-46,1.64765307503905,0.615,0.044,2.69342622744133e-42,"CMP","STX3"
"BTK.4",6.45394882359507e-43,1.78551891686896,0.692,0.061,1.31860628414871e-38,"CMP","BTK"
"MAOB.7",4.98814937476332e-42,2.36926494202829,0.885,0.107,1.01912879875789e-37,"CMP","MAOB"
"AREG.13",2.48156113181592e-41,3.48931599429473,0.885,0.105,5.0700775484131e-37,"CMP","AREG"
"SAMSN1.11",8.07927056074484e-40,2.76457117053723,1,0.159,1.65067576826578e-35,"CMP","SAMSN1"
"PTGS1.2",9.95910608366271e-37,1.44874488213118,0.538,0.043,2.03474496395313e-32,"CMP","PTGS1"
"KLRG1.1",8.37614056567422e-35,0.829771303928878,0.308,0.014,1.7113292789729e-30,"CMP","KLRG1"
"CMA1",2.40484828020234e-34,0.493647334308811,0.115,0.002,4.9133455212814e-30,"CMP","CMA1"
"RAB37",2.14174430442636e-33,0.907388966169042,0.308,0.015,4.37579778837349e-29,"CMP","RAB37"
"TMEM233.1",9.96086388783424e-33,1.21446302852031,0.423,0.029,2.03510410092341e-28,"CMP","TMEM233"
"CTTNBP2.1",3.70484870980726e-32,1.15829535182274,0.346,0.02,7.56937639900721e-28,"CMP","CTTNBP2"
"RGS1.11",7.10802577379493e-31,2.8250864973496,0.962,0.173,1.45224074584404e-26,"CMP","RGS1"
"CAPG.8",2.59541533799854e-30,2.847546032353,0.962,0.2,5.30269307706481e-26,"CMP","CAPG"
"UBXN10-AS1",3.02267742384573e-30,0.451367863283181,0.115,0.002,6.17563224465922e-26,"CMP","UBXN10-AS1"
"CD82.3",5.14454338289837e-30,2.03277300691354,0.808,0.123,1.05108165855997e-25,"CMP","CD82"
"LEO1",5.74048560685852e-30,1.71238762679048,0.538,0.052,1.17283861433726e-25,"CMP","LEO1"
"RHOH.3",6.89017992176074e-30,1.25854884529717,0.654,0.07,1.40773265981494e-25,"CMP","RHOH"
"LAT.2",9.22699817051524e-30,1.30271175317461,0.5,0.043,1.88516799621797e-25,"CMP","LAT"
"LGALS12.1",1.15419649733779e-29,0.512814890695655,0.154,0.004,2.35813886371084e-25,"CMP","LGALS12"
"SKAP1.2",3.70436520219517e-29,1.02690578222588,0.346,0.021,7.56838854460495e-25,"CMP","SKAP1"
"CST7.6",1.09188329909567e-28,1.23147605995201,0.731,0.088,2.23082676838236e-24,"CMP","CST7"
"RENBP.3",3.74467998918865e-28,1.55795894859158,0.654,0.082,7.65075568591134e-24,"CMP","RENBP"
"ASRGL1.1",2.44801313337711e-26,0.97927860198867,0.423,0.036,5.00153563280278e-22,"CMP","ASRGL1"
"ALOX5.8",3.35087318750229e-25,1.64764856059329,0.654,0.091,6.84616900938594e-21,"CMP","ALOX5"
"BEGAIN",4.43576624720769e-25,0.492664882605271,0.154,0.005,9.06271401967004e-21,"CMP","BEGAIN"
"SMYD3",3.68176414208212e-24,1.38570834884043,0.462,0.047,7.52221231868797e-20,"CMP","SMYD3"
"TESPA1",3.69076400110932e-24,0.876409115566934,0.231,0.012,7.54059993066645e-20,"CMP","TESPA1"
"RGS2.10",7.03866508847085e-24,2.52054658996667,1,0.269,1.43806966422548e-19,"CMP","RGS2"
"RAC2.10",6.35919367515155e-23,2.09987137505616,0.846,0.175,1.29924685977021e-18,"CMP","RAC2"
"CPM.3",1.27999783147803e-22,1.79839381999722,0.577,0.076,2.61516356949277e-18,"CMP","CPM"
"ARHGAP18.8",5.62026738420336e-22,1.81017351320055,0.692,0.12,1.14827682926659e-17,"CMP","ARHGAP18"
"ALOX5AP.12",2.19359512810755e-21,1.84490895282119,0.962,0.226,4.48173420623653e-17,"CMP","ALOX5AP"
"LAX1",2.93929148918145e-21,1.06120434600257,0.269,0.018,6.00526644154661e-17,"CMP","LAX1"
"GNPTAB.2",3.44512482167766e-21,1.21676720814781,0.538,0.07,7.03873452316963e-17,"CMP","GNPTAB"
"SDPR.11",4.06422235906573e-21,1.79696138168983,0.769,0.15,8.30361270180719e-17,"CMP","SDPR"
"PLIN2.8",4.39499482147531e-21,2.38361412596776,1,0.31,8.9794139197562e-17,"CMP","PLIN2"
"ADRB2.1",6.47649011660862e-21,1.16765049630961,0.423,0.045,1.32321169572431e-16,"CMP","ADRB2"
"LAT2.7",6.57633876507989e-20,1.46646819224933,0.577,0.088,1.34361177309347e-15,"CMP","LAT2"
"GAPT.1",7.51469537888469e-20,0.838188887805378,0.308,0.025,1.53532741285993e-15,"CMP","GAPT"
"C19orf81",1.10017711814766e-18,0.509962450532649,0.115,0.004,2.24777187008748e-14,"CMP","C19orf81"
"CKLF.11",1.1024780129032e-18,1.64212431501831,0.962,0.277,2.25247282816253e-14,"CMP","CKLF"
"NTM.1",2.43387705167234e-18,0.676487697964137,0.308,0.027,4.97265420427175e-14,"CMP","NTM"
"ARHGDIB.12",4.60930565418479e-18,2.27267679788183,1,0.574,9.41727238206494e-14,"CMP","ARHGDIB"
"LYL1.9",5.3020078897571e-18,1.27224374012309,0.577,0.096,1.08325323195627e-13,"CMP","LYL1"
"ACOT7.1",8.11552063390842e-18,0.934166400705192,0.308,0.028,1.65808202071383e-13,"CMP","ACOT7"
"LTC4S.8",1.0465239122696e-17,1.73242820280792,0.692,0.148,2.13815300515802e-13,"CMP","LTC4S"
"TRAF3IP3.4",1.81021257809638e-17,1.20757205565716,0.462,0.061,3.69844531830872e-13,"CMP","TRAF3IP3"
"TSEN54.2",5.25704958526642e-17,0.997808829815038,0.5,0.072,1.07406780076578e-12,"CMP","TSEN54"
"HS6ST1.1",5.98849663260582e-17,0.683554161185301,0.231,0.017,1.22350974700769e-12,"CMP","HS6ST1"
"C5orf30",1.40340191487857e-16,0.670482256215194,0.231,0.017,2.86729045228841e-12,"CMP","C5orf30"
"TNIK.1",2.69127134131608e-16,0.488241425834206,0.192,0.012,5.49853647744289e-12,"CMP","TNIK"
"LAPTM5.12",3.20443669228076e-16,1.70907129483243,1,0.343,6.54698460599883e-12,"CMP","LAPTM5"
"SYTL3.2",4.04113737188276e-16,0.825575563420497,0.462,0.062,8.25644776449367e-12,"CMP","SYTL3"
"GPR65.4",5.70844524788468e-16,1.17771581936549,0.5,0.078,1.16629244859532e-11,"CMP","GPR65"
"ITM2C.8",1.74026229723511e-15,1.31056985923071,0.731,0.166,3.55552989948105e-11,"CMP","ITM2C"
"CD22.1",4.83427165868498e-15,0.42319189758438,0.154,0.009,9.87690042585928e-11,"CMP","CD22"
"FCER1G.12",1.13381508021057e-14,0.978736722999912,0.962,0.247,2.31649759037822e-10,"CMP","FCER1G"
"SLC26A2",1.84436404401251e-14,0.861915984129801,0.385,0.052,3.76822017832196e-10,"CMP","SLC26A2"
"UNC13D.1",2.05035133738609e-14,0.884931634457744,0.346,0.043,4.18907281741353e-10,"CMP","UNC13D"
"RPS4X.11",2.07721008294199e-14,1.19891137979636,1,0.982,4.24394792045878e-10,"CMP","RPS4X"
"CTNNBL1",2.89211962895041e-14,1.86786717896025,0.615,0.151,5.90888961390859e-10,"CMP","CTNNBL1"
"SRGN.12",3.50384678794983e-14,1.86150142029256,1,0.516,7.1587093724603e-10,"CMP","SRGN"
"TCTEX1D1",8.16040262532142e-14,0.455066950303309,0.154,0.01,1.66725186037942e-09,"CMP","TCTEX1D1"
"RPL7.8",1.27527972839326e-13,1.01915835073564,1,0.99,2.60552401308027e-09,"CMP","RPL7"
"MPP1.4",1.33957202654148e-13,1.07226156960677,0.5,0.093,2.73687960742689e-09,"CMP","MPP1"
"RPL36AL.8",1.54232717648193e-13,1.43997384063588,1,0.837,3.15112865427023e-09,"CMP","RPL36AL"
"ASAH1.8",3.4396948912927e-13,1.55381785414167,0.962,0.412,7.02764063240011e-09,"CMP","ASAH1"
"CD37.12",3.7178124988046e-13,1.15617547790709,0.846,0.239,7.59586271630768e-09,"CMP","CD37"
"SCIN",4.76205629992515e-13,0.732281368568856,0.192,0.015,9.72935722637707e-09,"CMP","SCIN"
"GMPR.1",5.02374241752917e-13,0.964866882973568,0.385,0.059,1.02640081332538e-08,"CMP","GMPR"
"MBOAT7.1",6.67972865903869e-13,1.19736142669588,0.5,0.098,1.3647353623282e-08,"CMP","MBOAT7"
"LAPTM4A.14",9.12825622800154e-13,1.34248238780258,1,0.795,1.86499402994299e-08,"CMP","LAPTM4A"
"GALC.1",2.05215536526323e-12,1.11420332364095,0.346,0.051,4.1927586267693e-08,"CMP","GALC"
"TMEM154.1",2.06185421366267e-12,0.705556833179916,0.308,0.039,4.21257434393421e-08,"CMP","TMEM154"
"BATF.1",3.63462735031456e-12,1.26391724558121,0.308,0.04,7.42590713942767e-08,"CMP","BATF"
"FTH1.13",3.6569474164194e-12,1.43669753189516,1,0.997,7.47150926648647e-08,"CMP","FTH1"
"RPL34.12",5.35509256305236e-12,0.940521577866845,1,0.992,1.09409896155723e-07,"CMP","RPL34"
"P2RX1",6.03006014451372e-12,0.937327273829784,0.231,0.025,1.2320015881256e-07,"CMP","P2RX1"
"RP11-620J15.3",6.47599084641793e-12,0.792855787184827,0.346,0.052,1.32310968983165e-07,"CMP","RP11-620J15.3"
"C1orf228.1",1.51947510755087e-11,0.469420727092587,0.154,0.011,3.10443959223718e-07,"CMP","C1orf228"
"AGPS",1.53874824722255e-11,0.820343578358623,0.385,0.065,3.14381654390038e-07,"CMP","AGPS"
"IL18.3",2.18703369366143e-11,0.83216539491263,0.346,0.054,4.46832853951967e-07,"CMP","IL18"
"RP11-76E17.3.1",2.19672151922079e-11,0.411907445784424,0.154,0.012,4.48812173592e-07,"CMP","RP11-76E17.3"
"ALDH1A1.10",3.18872263270968e-11,0.646426112863739,0.731,0.192,6.51487921088914e-07,"CMP","ALDH1A1"
"A2M-AS1.1",3.43699854263795e-11,0.323832588572145,0.115,0.007,7.02213172246359e-07,"CMP","A2M-AS1"
"CD69.10",5.32140674884737e-11,1.61600306838321,0.538,0.124,1.08721661285701e-06,"CMP","CD69"
"CTSD.8",6.31829254802655e-11,1.26994735454322,0.962,0.589,1.2908903504873e-06,"CMP","CTSD"
"RPL14.7",1.15568032360683e-10,0.983175816071356,1,0.973,2.36117046916112e-06,"CMP","RPL14"
"HS3ST1.2",1.23768935797563e-10,0.722646859149884,0.269,0.036,2.52872312728002e-06,"CMP","HS3ST1"
"LMNB1",1.88997491358614e-10,0.624779389392091,0.231,0.027,3.86140774594784e-06,"CMP","LMNB1"
"SYAP1.6",2.09952613590225e-10,1.4666726597927,0.654,0.209,4.28954184826189e-06,"CMP","SYAP1"
"RPL15.6",2.43053142884772e-10,0.78798596132262,1,0.988,4.96581876227877e-06,"CMP","RPL15"
"TMEM176B.13",3.43772870118285e-10,1.40582105091051,0.808,0.284,7.02362350938668e-06,"CMP","TMEM176B"
"ABHD17B",3.57602315877763e-10,0.67349368435886,0.269,0.037,7.30617291569859e-06,"CMP","ABHD17B"
"CLEC12A.2",3.61259507631266e-10,0.578659907757306,0.231,0.028,7.38089300041439e-06,"CMP","CLEC12A"
"CLIC1.15",4.26421381553861e-10,1.22994648412807,1,0.778,8.71221524652694e-06,"CMP","CLIC1"
"CDCA7L",4.57724370487789e-10,0.667163169500942,0.231,0.028,9.35176661343602e-06,"CMP","CDCA7L"
"AKAP13.6",4.6294080592422e-10,1.32265969815947,0.731,0.28,9.45834360583774e-06,"CMP","AKAP13"
"TYROBP.12",4.90174780754756e-10,0.586312289470161,0.885,0.268,1.00147609456004e-05,"CMP","TYROBP"
"AP1S3.1",4.98493593046297e-10,0.333807717888212,0.115,0.008,1.01847225995289e-05,"CMP","AP1S3"
"IQGAP2.7",5.78809424167051e-10,0.859553907074827,0.423,0.084,1.1825655345157e-05,"CMP","IQGAP2"
"GALNT3.1",6.44190812956289e-10,0.335354693642456,0.115,0.008,1.31614624995099e-05,"CMP","GALNT3"
"ACTG1.11",7.16168487778606e-10,-1.8139344518537,0.615,0.959,1.46320383738047e-05,"CMP","ACTG1"
"PLGRKT",7.46849280887425e-10,1.10257901832688,0.423,0.091,1.5258877657811e-05,"CMP","PLGRKT"
"RPS14.11",7.65770433044717e-10,0.809339434792439,1,0.989,1.56454557175366e-05,"CMP","RPS14"
"TOX.1",1.05647794516451e-09,0.312501975501033,0.115,0.008,2.15849008976562e-05,"CMP","TOX"
"CD9.11",1.17414091715881e-09,1.06657357874208,1,0.609,2.39888730784717e-05,"CMP","CD9"
"RPL11.11",1.21090077510856e-09,0.818619626583978,1,0.99,2.4739913736243e-05,"CMP","RPL11"
"RPS6KA5.1",1.3096694937704e-09,0.771423048059514,0.308,0.05,2.6757857427223e-05,"CMP","RPS6KA5"
"VAMP8.10",1.33252025014442e-09,0.881014379982763,0.808,0.262,2.72247212307007e-05,"CMP","VAMP8"
"C1orf162.12",1.49717413305941e-09,0.920365627537196,0.654,0.177,3.05887647125368e-05,"CMP","C1orf162"
"NFE2L3",1.58630150034017e-09,0.508667710402178,0.192,0.021,3.24097259534501e-05,"CMP","NFE2L3"
"CD44.6",1.59283060187992e-09,1.31598135897403,0.846,0.407,3.25431220270086e-05,"CMP","CD44"
"STXBP2.11",1.70147049364613e-09,0.906265741609061,0.462,0.105,3.4762743655684e-05,"CMP","STXBP2"
"RASSF5.9",2.69816883134884e-09,1.06572657229691,0.423,0.092,5.51262873932882e-05,"CMP","RASSF5"
"ZNF675.1",4.45283073168952e-09,0.489633180079594,0.154,0.015,9.09757846791486e-05,"CMP","ZNF675"
"ANXA2.13",4.49353236148048e-09,-2.28323369556481,0.192,0.756,9.18073596774077e-05,"CMP","ANXA2"
"UBB.7",6.34551787047574e-09,0.882083866862743,1,0.883,0.00012964527561169,"CMP","UBB"
"CRBN.2",8.18142111125121e-09,1.2729955690728,0.654,0.239,0.000167154614723973,"CMP","CRBN"
"ACTB.10",8.6968870945097e-09,-1.506865561485,1,0.997,0.000177686100227928,"CMP","ACTB"
"TNFSF10.6",9.23320726829353e-09,1.03248100904337,0.538,0.152,0.000188643657698505,"CMP","TNFSF10"
"RPS27A.11",9.578927399696e-09,0.715883888394647,1,0.986,0.000195707065703189,"CMP","RPS27A"
"PTAFR.2",1.01674604572312e-08,0.671021938755051,0.346,0.067,0.000207731384601691,"CMP","PTAFR"
"RHBDD2.1",1.06850614055784e-08,1.31866189543559,0.577,0.195,0.000218306489577373,"CMP","RHBDD2"
